kappa,trial,c,eps,n_outer,total_inner,converged,rp,rs,f_rel,lam_rel,cpu
10000.0,12,0.01,1e-06,500,123745,False,0.026172245684941982,1.8903422405229258e-09,7.572313973023776e-07,0.008661284147481782,0.8611443042755127
10000.0,12,0.1,1e-06,201,44537,True,9.740536042058296e-07,2.1934062565770744e-11,2.6468332225056183e-11,3.2386193452805486e-07,0.29495787620544434
10000.0,12,1.0,1e-06,26,5635,True,8.157272028962286e-07,2.3374885856299165e-11,2.2206793175158678e-11,2.7121907091155333e-07,0.03737664222717285
10000.0,12,10.0,1e-06,7,1286,True,3.9580354167861926e-07,2.5924480009233415e-10,1.1207285964507263e-11,1.3148785538110145e-07,0.008311271667480469
10000.0,12,100.0,1e-06,4,824,True,3.1393907781802685e-08,1.4179398318325078e-09,1.1351230999820606e-12,1.0207901291948678e-08,0.005208015441894531
10000.0,12,1000.0,1e-06,3,899,True,2.8624237474299346e-08,4.0864518109753985e-07,6.072182476355604e-13,1.1088249509917689e-08,0.005753993988037109
10000.0,12,10000.0,1e-06,4,1771,True,4.903035490981352e-11,7.624243121595461e-09,7.979214817812882e-16,1.5561092852074446e-10,0.008795022964477539
10000.0,13,0.0001,0.01,500,63513,False,15.863275580149766,0.00015400263069754582,0.0006792272543667993,0.6919932160622548,0.41933608055114746
10000.0,13,0.001,0.01,500,59119,False,1.613011852215102,0.00010803439101006295,5.910343212386625e-05,0.3063365316205487,0.395632266998291
10000.0,13,0.01,0.01,500,51161,False,0.0045890949413484785,3.1546453901712543e-06,1.4809999171881032e-07,0.0010738119332528453,0.3679020404815674
10000.0,13,0.1,0.01,125,11611,True,9.822065758831957e-07,8.690658163384124e-09,2.8288541934794036e-11,2.3220580764527398e-07,0.0811004638671875
10000.0,13,1.0,0.01,20,1494,True,8.298684715731079e-07,1.4221492005844904e-07,2.2812738281387122e-11,1.9628529311804136e-07,0.010049581527709961
10000.0,13,10.0,0.01,9,505,True,5.774355530092659e-08,4.89305526688727e-07,2.0207519440267028e-12,1.7609374091156302e-08,0.003599882125854492
10000.0,13,100.0,0.01,9,614,True,3.348030982229517e-09,6.065791505955096e-07,9.224941740808303e-14,1.3137691971903223e-08,0.003607511520385742
10000.0,13,1000.0,0.01,10,1073,True,1.173278538528161e-09,2.793091944922459e-07,7.54407000324352e-15,6.7577183303391746e-09,0.007476091384887695
10000.0,13,10000.0,0.01,11,1409,True,3.2603390662436486e-11,5.843989183628948e-07,2.6470421064012347e-16,1.3025260406153833e-08,0.009338855743408203
10000.0,13,0.0001,0.0001,500,105269,False,15.824481909353505,1.6381971926471605e-06,0.00067781702599369,0.6918400235382496,0.6861598491668701
10000.0,13,0.001,0.0001,500,100224,False,1.612431227494766,1.2689094806419526e-06,5.904559572546444e-05,0.30650262974839143,0.6795518398284912
10000.0,13,0.01,0.0001,500,92815,False,0.0046423252890600815,3.422425668836745e-08,1.4966065968609818e-07,0.00108646116113263,0.6566934585571289
10000.0,13,0.1,0.0001,127,20556,True,9.25796108050399e-07,6.650318273120933e-11,2.6457715261901623e-11,2.1894512390096743e-07,0.13500595092773438
10000.0,13,1.0,0.0001,19,2591,True,5.346078867897337e-07,7.751784563439386e-10,1.5982046125818735e-11,1.2616611806714507e-07,0.016240835189819336
10000.0,13,10.0,0.0001,6,713,True,5.621198063814431e-07,4.36075107023974e-08,1.557837220459255e-11,1.3277167855951411e-07,0.005567312240600586
10000.0,13,100.0,0.0001,5,634,True,1.7420738053805393e-09,3.0937660105889574e-08,2.1705745272490125e-14,8.318482431591036e-10,0.00413060188293457
10000.0,13,1000.0,0.0001,5,949,True,1.351525102547882e-10,1.5547796356526464e-07,2.6470421064012347e-16,4.3659563602023706e-09,0.005816936492919922
10000.0,13,10000.0,0.0001,6,1582,True,3.420897713377041e-11,4.295999928808532e-09,0.0,1.2325289598407386e-10,0.010780572891235352
10000.0,13,0.0001,1e-06,500,143609,False,15.824356787845419,8.875964809622403e-09,0.0006778147472865663,0.6918368201237499,0.9345963001251221
10000.0,13,0.001,1e-06,500,138303,False,1.6124012524811495,1.2713020627195471e-08,5.904362309727532e-05,0.30650077324899483,0.9319806098937988
10000.0,13,0.01,1e-06,500,127793,False,0.004641844015861117,2.8462892395790214e-10,1.4965362861285515e-07,0.001086337946163958,0.8270125389099121
10000.0,13,0.1,1e-06,127,27825,True,9.259228162955356e-07,1.043921486609098e-11,2.6462744641903787e-11,2.1897544644742953e-07,0.1806468963623047
10000.0,13,1.0,1e-06,19,3706,True,5.30090256822169e-07,1.5750997825722417e-11,1.5802576671004732e-11,1.2513014150517608e-07,0.02775716781616211
10000.0,13,10.0,1e-06,6,1033,True,3.7801586385443794e-07,4.006717777232638e-10,1.2702360955987606e-11,8.798954033151778e-08,0.005113840103149414
10000.0,13,100.0,1e-06,3,579,True,9.958241676269591e-07,7.610468855717772e-08,3.8632785430294106e-11,2.2342148424805628e-07,0.005624294281005859
10000.0,13,1000.0,1e-06,3,868,True,2.7624048892651837e-08,4.183740965188939e-07,7.185395797826152e-13,9.278895768833919e-09,0.0051517486572265625
10000.0,13,10000.0,1e-06,4,1610,True,4.5096446488793175e-11,7.41039579810864e-09,9.264647372404322e-16,1.773312272577118e-10,0.010913372039794922
10000.0,14,0.0001,0.01,500,65531,False,24.508764024370123,0.00024057146532619646,0.001872123987729222,0.6991016428922137,0.4462442398071289
10000.0,14,0.001,0.01,500,61227,False,2.12534755998462,0.0001991932211887777,0.00014754294998785893,0.29771998338647865,0.43619322776794434
10000.0,14,0.01,0.01,500,48100,False,0.01575935261487031,9.316591626999594e-06,7.023170020070404e-07,0.0035401206263140908,0.32848286628723145
10000.0,14,0.1,0.01,164,13920,True,9.504762769945214e-07,8.568185379206353e-09,3.6126036280019464e-11,2.1577535646415937e-07,0.0957021713256836
10000.0,14,1.0,0.01,24,1864,True,5.995928295904355e-07,8.38690416608928e-08,2.0990662201792353e-11,1.355052532074655e-07,0.01298975944519043
10000.0,14,10.0,0.01,9,587,True,6.785747694825725e-08,5.625387953028346e-07,2.0064525659596054e-12,1.4404956988330053e-08,0.005007505416870117
10000.0,14,100.0,0.01,10,749,True,1.105202422404622e-09,7.424669594230235e-08,8.830439952291194e-15,1.7301096407576534e-09,0.005197763442993164
10000.0,14,1000.0,0.01,10,1199,True,4.1696133422561737e-10,2.3511180567116654e-07,7.594178358970427e-15,6.9802988588994745e-09,0.008374929428100586
10000.0,14,10000.0,0.01,11,1564,True,1.8589562537814578e-11,4.1768184003503537e-07,8.830439952291194e-16,6.182129944736485e-09,0.009690046310424805
10000.0,14,0.0001,0.0001,500,108935,False,24.476687144474987,1.5360689518120784e-06,0.001870240058128137,0.6989009097429854,0.7418575286865234
10000.0,14,0.001,0.0001,500,102588,False,2.122618508149872,1.0229404143949277e-06,0.00014728209259358245,0.2976663837820481,0.721066951751709
10000.0,14,0.01,0.0001,500,87028,False,0.015662132278456007,1.1325634647690265e-07,6.996943352031076e-07,0.003516391984754976,0.6243190765380859
10000.0,14,0.1,0.0001,163,25517,True,9.627024229370099e-07,6.275460753253132e-11,3.6734100375134234e-11,2.1853259068003512e-07,0.18510174751281738
10000.0,14,1.0,0.0001,22,3047,True,8.998738183186734e-07,1.057275153687616e-09,3.514161883413804e-11,2.0413568224364207e-07,0.021996736526489258
10000.0,14,10.0,0.0001,6,740,True,7.465365860808006e-07,5.393015433268544e-08,3.7741476964891615e-11,1.5860641531364471e-07,0.0049974918365478516
10000.0,14,100.0,0.0001,5,695,True,1.697201113617529e-09,2.34572156614962e-08,6.181307966603837e-14,6.471216598493738e-10,0.0049932003021240234
10000.0,14,1000.0,0.0001,4,896,True,2.1519867749154885e-07,7.126939274055588e-07,3.1104341687950505e-12,3.576676433031923e-08,0.007006406784057617
10000.0,14,10000.0,0.0001,6,1782,True,1.605406237156454e-11,3.727150430440274e-09,3.532175980916478e-16,7.260928659766977e-11,0.011993408203125
10000.0,14,0.0001,1e-06,500,142070,False,24.476621817111162,1.7066892953174462e-08,0.0018702403164790825,0.6988983204837941,1.0032918453216553
10000.0,14,0.001,1e-06,500,137410,False,2.1225490599424175,1.4455489078410485e-08,0.00014727553810062692,0.2976621376073255,0.9507343769073486
10000.0,14,0.01,1e-06,500,123808,False,0.015662394174294082,9.967900657287073e-10,6.996920096184418e-07,0.003516455128484642,0.8488879203796387
10000.0,14,0.1,1e-06,163,35743,True,9.64529070178386e-07,2.2376851006783336e-11,3.680333102436019e-11,2.1894748760189772e-07,0.25206494331359863
10000.0,14,1.0,1e-06,22,4395,True,9.286709590473996e-07,2.065809682195454e-11,3.618131483412081e-11,2.1069922331280656e-07,0.03181719779968262
10000.0,14,10.0,1e-06,7,1254,True,1.337870814542146e-07,7.725133905851438e-11,5.8083101830190564e-12,3.018216524932307e-08,0.008222341537475586
10000.0,14,100.0,1e-06,4,790,True,2.279440679529015e-08,1.9977312672830314e-09,1.1776274720375537e-12,5.045772628128547e-09,0.005982875823974609
10000.0,14,1000.0,1e-06,3,917,True,3.8352959316914435e-08,5.49013572792695e-07,2.007688827552926e-12,1.440714830417919e-08,0.006367206573486328
10000.0,14,10000.0,1e-06,4,1790,True,3.2597592304599e-11,4.186529389718543e-09,1.766087990458239e-16,7.433155382133079e-11,0.013077497482299805
10000.0,15,0.0001,0.01,500,67430,False,18.992044358167266,0.00011157926348693298,0.000549346099441292,0.7267769369293361,0.45484375953674316
10000.0,15,0.001,0.01,500,58965,False,1.6910932757413628,0.00014856449784571404,5.4635576871013944e-05,0.2827962599896987,0.3996758460998535
10000.0,15,0.01,0.01,500,48771,False,0.031235502533194976,2.2078327189322176e-05,5.024861274849208e-07,0.011394193192405248,0.33458662033081055
10000.0,15,0.1,0.01,209,17563,True,9.769809044461804e-07,6.7900379488821775e-09,1.4308965706747885e-11,3.6018458766245245e-07,0.1211249828338623
10000.0,15,1.0,0.01,25,1879,True,6.848080418650727e-07,4.784833517551527e-08,1.0721286446044867e-11,2.5166498503036644e-07,0.012757301330566406
10000.0,15,10.0,0.01,10,594,True,1.4690772125469876e-07,6.303355114612895e-07,1.6646714344029322e-12,5.419606816437898e-08,0.004361152648925781
10000.0,15,100.0,0.01,10,748,True,1.2144724632515378e-09,2.370725926807545e-08,2.2506579597100482e-14,8.637580704115711e-10,0.004617929458618164
10000.0,15,1000.0,0.01,10,1136,True,1.0103299854284744e-09,2.699050734963191e-07,1.4352021772064077e-14,5.814196657591691e-09,0.008403539657592773
10000.0,15,10000.0,0.01,11,1483,True,1.2169268110694984e-11,4.234147120144727e-07,6.523646260029126e-16,8.925963808962026e-09,0.007657527923583984
10000.0,15,0.0001,0.0001,500,108312,False,18.958141423306646,1.7261060727675663e-06,0.0005486380132315068,0.7266805002810502,0.744516134262085
10000.0,15,0.001,0.0001,500,101802,False,1.69150602343452,1.4369995734882793e-06,5.4623250644127925e-05,0.28338058742810796,0.6819896697998047
10000.0,15,0.01,0.0001,500,88879,False,0.03178857268194944,1.9359064563043359e-07,5.12516949906075e-07,0.01158859265909503,0.6100256443023682
10000.0,15,0.1,0.0001,212,33016,True,9.526821233670349e-07,6.677013932945713e-11,1.3957014991019313e-11,3.512277983762738e-07,0.24096441268920898
10000.0,15,1.0,0.0001,27,3857,True,8.544861760409571e-07,9.764397888629185e-10,1.2582971997500679e-11,3.150184755818154e-07,0.029986858367919922
10000.0,15,10.0,0.0001,7,850,True,7.029842839447593e-07,2.4342626063551252e-08,1.1173538223021385e-11,2.578688033950157e-07,0.00599980354309082
10000.0,15,100.0,0.0001,5,647,True,1.6806151060950293e-09,3.601682045102035e-08,2.6746949666119415e-14,1.2845934448376536e-09,0.006000518798828125
10000.0,15,1000.0,0.0001,5,991,True,4.3567583936315066e-10,3.2561373985701954e-07,3.751096599516747e-15,6.345285482821158e-09,0.006999015808105469
10000.0,15,10000.0,0.0001,6,1719,True,1.3242987842699379e-11,4.690063481590268e-09,4.892734695021844e-16,9.856675929705903e-11,0.012001276016235352
10000.0,15,0.0001,1e-06,500,142428,False,18.95855351348161,1.5173855514361443e-08,0.0005486447162760819,0.7266744584890666,0.9799976348876953
10000.0,15,0.001,1e-06,500,137461,False,1.6913481048291845,1.3343900513384831e-08,5.4617780538687214e-05,0.283376080040857,0.9287874698638916
10000.0,15,0.01,1e-06,500,124479,False,0.031788592447665444,2.2219225066207806e-09,5.124897689708413e-07,0.011588756054672267,0.8603942394256592
10000.0,15,0.1,1e-06,212,46512,True,9.521505958054114e-07,1.5938336306677375e-11,1.394951279782028e-11,3.5103188817914737e-07,0.3104135990142822
10000.0,15,1.0,1e-06,27,5558,True,8.597700335226918e-07,1.7904420041522912e-11,1.2653427377108994e-11,3.1696797244300444e-07,0.0404055118560791
10000.0,15,10.0,1e-06,7,1262,True,5.507263953808848e-07,2.157799493742676e-10,8.52493784144956e-12,2.026023715023846e-07,0.008126258850097656
10000.0,15,100.0,1e-06,4,792,True,3.598102623622502e-08,1.9196756292774647e-09,6.239867647717859e-13,1.2932428008940286e-08,0.005494117736816406
10000.0,15,1000.0,1e-06,3,926,True,4.051932639336579e-08,4.6609839273892e-07,7.164594505076987e-13,1.7005742875212493e-08,0.006474733352661133
10000.0,15,10000.0,1e-06,4,1683,True,1.7450707301273086e-11,6.152060984252358e-09,0.0,1.378393286243707e-10,0.008924245834350586
10000.0,16,0.0001,0.01,500,65196,False,17.065410633038248,0.00017573261101625236,0.0008832147781858297,0.6144822286310023,0.4443662166595459
10000.0,16,0.001,0.01,500,62341,False,1.098113145314906,7.999208127389105e-05,4.305025397328308e-05,0.16310481426393936,0.44289207458496094
10000.0,16,0.01,0.01,500,51000,False,0.0011720584107313067,9.513206375560202e-07,1.0921544621818577e-08,0.0003419828512142649,0.37044620513916016
10000.0,16,0.1,0.01,119,10944,True,9.8077040280254e-07,8.770137448272668e-09,7.208567549246349e-12,2.8688796015331726e-07,0.07635354995727539
10000.0,16,1.0,0.01,18,1385,True,5.829952651270461e-07,9.883606113200737e-08,4.505287990406761e-12,1.7034732863416616e-07,0.009382486343383789
10000.0,16,10.0,0.01,9,537,True,4.2248072709478064e-08,4.996433375380012e-07,7.345404172518311e-13,1.549905489984798e-08,0.0036771297454833984
10000.0,16,100.0,0.01,10,760,True,1.4630658616664167e-09,6.163946294269011e-08,2.0463214143401304e-14,1.9251906304411844e-09,0.005133867263793945
10000.0,16,1000.0,0.01,10,1125,True,7.903298024811657e-10,2.945104849454019e-07,1.7438217270028936e-14,9.93994177155504e-09,0.008375406265258789
10000.0,16,10000.0,0.01,11,1591,True,3.1704357430982334e-11,6.456348751493618e-07,7.117639702052627e-16,1.859656944058426e-08,0.011850357055664062
10000.0,16,0.0001,0.0001,500,104885,False,17.03269310385532,1.4098008618748051e-06,0.0008819616943163311,0.61406149094446,0.7143058776855469
10000.0,16,0.001,0.0001,500,100845,False,1.0937367894889576,6.476770183385157e-07,4.2896691651003164e-05,0.1626006146457146,0.6969268321990967
10000.0,16,0.01,0.0001,500,89366,False,0.0011524344310543727,7.937549088899959e-09,1.0774471765009108e-08,0.0003361320598520979,0.6474049091339111
10000.0,16,0.1,0.0001,118,19282,True,9.248009861793879e-07,5.3680520695758614e-11,6.812115017842018e-12,2.7051452459061633e-07,0.14055156707763672
10000.0,16,1.0,0.0001,17,2420,True,5.696273029766581e-07,9.512893385320939e-10,4.614009936855616e-12,1.6652009645577346e-07,0.017976999282836914
10000.0,16,10.0,0.0001,6,776,True,1.7357875014581187e-07,1.177944309835185e-08,9.375710897528824e-13,4.6788675032984266e-08,0.0050048828125
10000.0,16,100.0,0.0001,5,697,True,3.044398182787483e-09,2.3610428307184163e-08,2.0463214143401304e-14,1.0877858898124272e-09,0.004998683929443359
10000.0,16,1000.0,0.0001,4,901,True,3.3520165256380424e-07,9.288407180206561e-07,5.098543259572848e-12,7.00326081934893e-08,0.006999015808105469
10000.0,16,10000.0,0.0001,6,1681,True,2.8383358130127013e-11,6.296999277248441e-09,3.5588198510263136e-16,2.061685785526896e-10,0.012301445007324219
10000.0,16,0.0001,1e-06,500,143413,False,17.032672457199364,9.338597111311907e-09,0.0008819596290619952,0.614062574218782,0.9977555274963379
10000.0,16,0.001,1e-06,500,137001,False,1.0936936821971228,6.601318867990021e-09,4.2896404138217985e-05,0.16259198141881998,0.9593503475189209
10000.0,16,0.01,1e-06,500,125715,False,0.0011521316753480538,8.374297832141731e-11,1.0771006364179172e-08,0.0003360448001973347,0.8519182205200195
10000.0,16,0.1,1e-06,118,26809,True,9.34826462687514e-07,1.5893452690366166e-11,6.886494352728468e-12,2.734470718485505e-07,0.18269038200378418
10000.0,16,1.0,1e-06,17,3531,True,7.816116388590679e-07,1.3754516155454593e-11,6.106756923368603e-12,2.2858044859084067e-07,0.024573326110839844
10000.0,16,10.0,1e-06,6,1080,True,9.477552640089228e-08,9.812397793586601e-11,1.370323583637682e-12,2.714127745052807e-08,0.007797718048095703
10000.0,16,100.0,1e-06,3,606,True,3.8232464027219917e-07,7.856246527151e-08,1.2295722585295913e-11,6.639125293929248e-08,0.003667116165161133
10000.0,16,1000.0,1e-06,3,931,True,1.2893166687669735e-08,2.3101857608075888e-07,6.316905235571706e-14,9.625265155441533e-09,0.003644227981567383
10000.0,16,10000.0,1e-06,4,1775,True,2.35755526583217e-11,7.497841706404242e-09,3.5588198510263136e-16,2.0863969954884127e-10,0.014528036117553711
10000.0,17,0.0001,0.01,500,68396,False,21.996840184874046,0.0001523051644488721,0.0012190524601826105,0.7618618412934451,0.4842061996459961
10000.0,17,0.001,0.01,500,59957,False,2.378660155637337,0.0001483932761360643,0.0001512531815161144,0.27803673095166453,0.41060304641723633
10000.0,17,0.01,0.01,500,48011,False,0.043962747147019296,3.596601297573118e-05,1.0786897688889095e-06,0.015406752559454827,0.3318338394165039
10000.0,17,0.1,0.01,244,20552,True,9.910945388770215e-07,8.735362048972239e-09,2.463135823725984e-11,3.475087542140689e-07,0.14011788368225098
10000.0,17,1.0,0.01,31,2239,True,7.097565040755608e-07,8.445192123639502e-08,1.7566730704732078e-11,2.489804478432409e-07,0.015034198760986328
10000.0,17,10.0,0.01,10,671,True,4.1237987785999486e-08,2.215910473362911e-07,7.276793970007404e-13,1.4950069320576057e-08,0.004548072814941406
10000.0,17,100.0,0.01,9,725,True,5.1759238318461145e-09,9.975671339780335e-07,4.985775797733615e-14,1.8809962815019203e-08,0.0042018890380859375
10000.0,17,1000.0,0.01,10,1267,True,1.0456837937583991e-09,4.263577141950835e-07,4.064491139456751e-16,6.742315063348092e-09,0.008817911148071289
10000.0,17,10000.0,0.01,11,1733,True,1.685590044134866e-11,5.451916522226845e-07,1.2193473418370254e-15,9.258315543754717e-09,0.011679410934448242
10000.0,17,0.0001,0.0001,500,110292,False,21.972588357143973,9.350577792940644e-07,0.0012181473424326384,0.7616073641091501,0.7296981811523438
10000.0,17,0.001,0.0001,500,101618,False,2.3751704814037873,1.8227708561581956e-06,0.00015096627423927104,0.27790096821700583,0.6933989524841309
10000.0,17,0.01,0.0001,500,89803,False,0.043856881799083355,3.0681368119227176e-07,1.0768288576077076e-06,0.01536842531504292,0.5974242687225342
10000.0,17,0.1,0.0001,244,39354,True,9.491055324548273e-07,8.182187501091668e-11,2.3516061868592907e-11,3.3279687047760656e-07,0.26249194145202637
